text	label
GIF - 萌die！！[j挂了] 超可愛超可愛啊啊啊 他側身講解時候粉紅粉紅的飽滿嘴唇啊啊啊啊啊啊啊啊	0
当你学会放弃 你才可以承受一切的失望和谎言 我什么都可以不要了 你还能拿我怎样	0
你遇到最文艺的一句话是什么[心]	0
爱的代价～	0
妹纸，你这么逗比，现在还好吧？！http://t.cn/Ry7FGPv	0
彩排结束。明天，一个不一样的发布会#小米2015新品发布会#	0
当面试官问「你有什么要问我的吗」时，应该问什么？	0
#责任初心#感谢你为尘肺农民做出的一切，11年来，善良勇敢的你们是企责论坛上最美的星光[心]不忘初心，方得始终，觉得@袁立 才是真正美人儿的点个赞[good]	0
来一个萌萌的午安。更多请戳：http://t.cn/RUdGedI	0
#轻松一刻#下雪天，干脆面要出门：走一步啊呀滑啦~又一步啊呀又滑啦~[偷笑]	0
#夜猫子时间#怎样构建强大的自己，共勉。	0
#国考加油#【转发，为他们加油！[心]】今天，国家公务员考试如期而至。一场考试，不足以决定命运，但一次机遇，却值得全力以赴。调整心态奋力一搏吧！转发艾特@ 你身边的考生，为他们祝福、加油！[奥特曼]	0
冬天本宝宝不想起床[doge]via.网络	0
#乐享时光#大叔内心肯定是崩溃的，原谅我不厚道地笑了[哈哈][哈哈][哈哈]http://t.cn/RUrpEfn	0
《当我唱起这首歌》配上这部MV，眼泪不听话了......[悲伤]http://t.cn/R2ImbfS	0
#下午茶#孩子心中的英雄梦！嗯嗯，就是酱滴[兔子] 图 | Jason Ratliff	0
周末就快结束了，不看个电影吗？戳图↓足够看一整年的电影片单！[推荐]转发收藏！[good][good]（转）	0
我哆啦A梦表示看不懂[哆啦A梦吃惊]，一定吓坏台下的宝宝们了[笑cry][笑cry]……	0
没错。不过……以金星的环境，不知道宇航员能不能坚持到救援那一刻[doge]//@MostTui的小号：金星救援就该找毛子出场了	0
你最喜欢的超级英雄是哪一个？	0
#下午茶#为什么说「以貌取人」是有道理的？[微风]（思想聚焦）	0
北京PM2.5已爆表，其他地区的小伙伴们你们还好吗？[拜拜]	0
拯救剩饺子皮的高能食谱！炫酷技能必须get~http://t.cn/Rykmt3t	0
分享一群心机汪，这都是谁教的[doge]？说好的忠厚老实呢？[笑cry]	0
什么时候才能停止杀戮？[泪][泪][泪]	0
倒着放的谁不知道[doge]，但还是好可爱[兔子]，看了10遍终于停下来了[抱抱]。	0
【哎，又爆表了！[衰]】北京、天津、西安、济南、呼和浩特.....雾霾+重污染，你们那里还好吗？[衰][衰]	0
兄弟，你这样玩可就没朋友了！[嘻嘻] http://t.cn/Ry2z6hV	0
有些压力总是 得自己扛过去，说出来就成了充满 负能量的抱怨。寻求安慰 也无济于事，还徒增了 别人的烦恼。而当你 独自走过艰难险阻，一定会感激 当初一声不吭咬牙坚持着的自己。	0
此刻当你陷入黑暗的绝境，才懂光明多遥不可及。 by @何洁	0
Cate Blanchett┃《Vogue》澳大利亚版，2015十二月刊封面及内页大片.......[xkl转圈][xkl转圈][xkl转圈]	0
你上一次哭是什么时候？	0
【故宫的雪，每次都忍不住转发[鼓掌]】这组照片，让你想起了谁？让你想起了哪个故事？[雪]@故宫博物院	0
不管雨下了多久，雨后都将会有彩虹，不管你有多悲伤，要坚信，幸福在等你！	0
【胎儿1—40周的发育】整整40周，生命这种东西实在是太强大了！！！[爱你]	0
职场中，哪些习惯、行为或者说小动作会给人减分？已有 12072 人关注：http://t.cn/R2bADeK（想看更多？下载知乎 App：http://t.cn/zHpKgdA ）	0
30岁以下人最难抗拒的9大美食。[拜拜]	0
今天上午十时许，东京靖国神社厕所内发生爆炸，内壁被烧焦。火势已被扑灭，现场被封锁，警方正在调查是否遭到恐怖袭击...真·粪池炸了[笑cry]	0
当有负面情绪的时候，不要说，管好自己的嘴，有时候做哑巴，是一种境界。	0
当听到主人要抛弃它时，它忍不住想哭了。。。戏太足[笑cry] http://t.cn/RyQUf5F	0
看了这个，其他什么大摆锤都弱爆了！[doge] http://t.cn/RyHBl04	0
【午间分享】自己开心就好[笑cry]	0
有没有这样一个人， 无论多么想念， 却不曾再见面。	0
有些女孩子，雪球扔的比他么男孩子还远	0
9步可得蓝胖子一只，拿走不谢[哆啦A梦花心][伴我同行]	0
大西洋海神海蛞蝓（学名：Glaucus atlanticus），也叫“蓝龙”或“蓑海牛”，是一种蓝色、小型的远洋翼蓑海蛞蝓。简直！超！好！看！啊！	0
对于经常说你胖的人,就该这么干 http://t.cn/RyKbduc	0
你有什么道理后悔没有早点知道？	0
红隼(common kestrel)曾有过一个无比霸气的名字：windfucker [doge]	0
#北京连续降雪4天#【居庸关，雪国列车[羞嗒嗒]】今天上午在居庸关长城，昨日的大雪已将群山覆盖，雪后的山里一片寂静，长城化为一条“银蛇”。当列车通过时，市民纷纷按下快门留下美景。京华时报记者 潘之望	0
别因为寂寞而错爱，别因为错爱而寂寞一生	0
【NATE】被最后一笑秒到#KAI#	0
女生第一次赴天堂的故事，是不是找到了你们的影子呢[doge]还没有过的妹纸也来感受下~#花式虐狗#	0
美好的爱情就是一个臭不要脸一个假装矜持，千万不要等到臭不要脸的那个走了，假装矜持的那个才哭了。	0
【naver综合】23日金秀贤出席在首尔三成洞往十里CGV举行的电影#桃李花歌#VIP试映会.	0
脸的进化过程	0
#爆料头条# 别看了，看多了肚子会怀孕[doge]http://t.cn/RL21pIy	0
蓝脚鲣鸟,学名Sula nebouxii,又叫结巴鸟，是一种大型的热带海鸟。它们从不怕人,所以很容易被抓住,因此得到了“笨鸟”的外号。 哈哈哈蓝色的靴子好美哦[哈哈]	0
[1][1][2][1] #陈伟霆# http://t.cn/RU1tZcz	0
当红楼梦变成英国贵族风[笑cry]	0
我们总是像智者一样去劝慰别人，却像傻子一样折磨自己，很多时候，跟自己过不去的是自己。	0
二三流大学的毕业生如何突破企业名校毕业限制条件，获得公平的竞争条件？#大神推荐#	0
你可能不知道，我喜欢你的时候，你骂我我也会喜欢你，就算你不理我，我还是忍不住会主动理你，可如果有一天你一不小心浪费完这些感情，你做得再怎么好，我都不会再心动了。	0
你吃的蔓越莓、蓝莓、树莓、山莓、黑莓，都是什么“莓”？来看@飞雪之灵 的帖子：http://t.cn/zONEyhS	0
女人买东西的思路，你同意么？[呵呵] by痞人日记	0
【[话筒]塑料瓶底部的秘密】塑料瓶经常用，但你知道塑料瓶底的数字代表的含义吗？为了你的健康请看完全文，并转给我们的亲朋好友。（转）	0
#涨姿势#教你一秒辨别好户型，看房、买房其实可以很容易~[酷]	0
【看100遍都不会厌恶的27部电影】片荒的不妨看看！by电影工厂	0
关于速度与激情7，一些话无端戳中泪点。最感动的一句话是：谨以此片献给保罗。怀念的不是速度与激情，怀念的是出生入死的感情。[心] （转）	0
转发微博	0
生活都不易。看图一大妈表情，“八戒”生意应该不错~	0
#下午茶# 做人最好状态是懂得尊重，不管他人闲事，也不晒自己优越，越成长越懂得内敛自持。活着不是只为讨他人喜欢，没人在乎，更多人只是在看热闹。你变得优秀,你身边的环境自然会发生变化。	0
“Enigma”	0
你听说过“破坏中巴友谊罪”吗？一张图了解中巴到底有多“铁”↓[鼓掌] @人民日报	0
这一届的教完了，下一届咋办？[拜拜]	0
不要被料理看似普通的名字所迷惑！未满18岁的未成年人请把家长赶走后再观看链接内具体教程[doge]	0
如果你能拥有下面一个技能，你会选哪一个______？（转）	0
厄尔尼诺是指赤道中东太平洋海温异常增温现象。跟人体感冒发烧一样，大海“发烧”也会造成各种不适，因此需要通过海洋与大气之间的能量交换来改变大气环流和温度分布，“治疗”的过程必然造成气候出现一定的异常。	0
Great presence of your holiness. Amen.	0
永远做自己的超人！——给星期一努力工作的你加油！	0
我承认我是小气鬼 我不愿看到任何你对别人的好 我真的好想知道 在你的世界里 我到底有多重要	0
哈哈哈哈哈哈哈哈，笑屎了。。。[笑cry][笑cry][笑cry]http://t.cn/RUNQjE3	0
有一种心情叫：突然想去看海~ [心]	0
这就是勾股定理，真实神一般的解释！！	0
王祖蓝女儿，王祖蓝儿子，王祖蓝姐姐，王祖蓝！完美~	0
【工信部公布了截至2015年第三季度数据 ①移动电话用户近13亿户 ②4G达到3.02亿户】还有整整十亿用户没有升级到4G，双11买手机特别合算，跑步进入4G时代！[爱你]	0
奇迹的另一个名字，叫做努力……人生最大的敌人是怯懦，不敢闯荡，习惯于懒惰、拖延~~ 愿五年后你，不会讨厌现在的你。[good]	0
很喜欢宫崎骏说的一句话，“你住的城市下雨了，很想问你有没有带伞。可是我忍住了，因为我怕你说没带，而我又无能为力，就像是我爱你，却给不到你想要的陪伴。”	0
我们的痛苦来自于看不透、舍不得、输不起、放不下。	0
#涨点姿势# 中医点评各种水果，吃水果也有门道！果断收藏~	0
节前准备	0
听说《越南套餐流量用完上网不收费》，易友们表示不服.....http://t.cn/RAOmu8S	0
自拍杆为何会被“发明”两次？	0
穿上道具就算COSPLAY了？NO！外媒KOTAKU评选了2013年最好的游戏COSPLAY。不得不承认，种族天赋这种东西你是很难超越的。	0
人生三大遗憾：不会选择；不坚持选择；不断地选择。 {图文 转录}	0
这么一对比反差更强烈，有了眼线一下从不谙世事的纯净好骚年变成惹不起的大哥大，这种反转魅力可不是人人都有的，好想在文里给他配个这样的人设_(:з」∠)_ 大半夜我又脑洞开了别理我……	0
#CCTV音乐电视微直播<光荣绽放>##尚雯婕# 无论她的造型还是音乐方向,都在为华语歌坛注入新的流行元素,她正为《最终信仰》踏歌而来!愿做她身边的一颗小星星，一直在她身边，带给她一丝微光。	0
喵星人你这么萌，你自己知道吗？	0
今天整理旧书旧报，发现了小学时代的回忆~真是老泪纵横啊哈哈哈！！这俩东西，有人买过吗...?	0
一张很残忍的图：要伤多少人的心，又要被多少人伤，才能走到这一步...../net	0
#美老师麻辣谈# 当我讨厌一个人的时候，如果这个人突然说喜欢我，那我就一点也不讨厌对方了。就是这么有原则，无法讨厌一个有眼光的人……（转）	0
【GIF】三兄妹wink来袭！！！[挤眼]有木有被电到！！！[抓狂]（已电晕）俊儿---标准男神wink，彬儿---霸气女王wink，律儿---忙内萌爆wink！！！	0
【VIP看看】‘Fantastic Babys’ 2012 VIP 日本写真～～他们永远在逗VIP们开心	0
投票：亚洲男神 http://t.cn/8FIvV05 。电脑每半小时可以投票一次；或断网再次连接网络后即可再投。目前世勋的票数不是十分理想，有时间的勋饭们可以动动鼠标^^带张图引起注意~	0
#娱闻播报# 今天下午，@那英 来成都IFS为某品牌出席活动。高清组图来咯，粉丝们快收走吧~~记者 刘畅 摄影报道	0
八种不同的奶油蛋糕挤花，赶紧收走找个时间试试吧！[鼓掌] by实用小百科	0
男人对女人的伤害，不一定是他爱上了别人，而是在她有所期待的时候让她失望，在她脆弱的时候没有给她应有的安慰....	0
【中国人说英语为什么听起来没有礼貌？】老外们时常议论，很多中国人在说英语时，听起来没有礼貌；并不是这些中国人本身没礼貌，而是他们还没有习惯英语的礼貌表达方式……「转」	0
人民网：失联航班或有乘客冒充他人混上飞机。详见新闻截图	0
#轻松一刻#腹黑动物锦集，不厚道地笑了[阴险]	0
#乐享时光# 现在科学家都这么闲了吗?谢谢你告诉我这么重要的结论啊！（转）	0
[拜拜][最右]//@广西师大14计本二班: [拜拜]非诚勿扰的妹子只能灭掉一个男生的灯，宿管阿姨可是能灭了一栋楼男生的灯的女人啊	0
#涨点姿势# “千古第一才女”李清照诗词六十首~ 收下学习[心]。via古风卷	0
#涨姿势#榴莲，也许你都不知道榴莲是如何生长的，没见过榴莲花是多么娇艳动人。@好奇博士	0
#涨点姿势# 推荐一个极好的教程：教你如何玩转6面魔方。虽然第一张图我就没有看懂……[拜拜] （转）	0
【独家组图：巴基斯坦枭龙战机编队 为习近平专机护航】4月20日，习近平主席所乘专机进入巴基斯坦领空，巴方枭龙战机编队护航。（央视记者王宇波）	0
（●–●）什么仇什么怨 [拜拜]	0
#快讯#【习近平抵达伊斯兰堡 开始访问巴基斯坦】习近平主席专机抵达巴基斯坦首都伊斯兰堡，巴基斯坦总统总理到机场迎接，并举行盛大欢迎仪式。（央视记者王宇波）	0
#习近平出访#【[给力]巴基斯坦枭龙战机编队 为习近平专机护航】4月20日，习近平主席所乘专机进入巴基斯坦领空，巴方枭龙战机编队护航。[威武]（记者：欧阳开宇）	0
娱乐：不认识的人或许会觉得他是一个怪大叔，但认识他的人都知道，这是我们的好组长，杉田智和。 第二张依次是森利道、杉田智和、小山刚志。	0
"【我一骑他就勃起】""法鲨""Michael Fassbender回忆当年拍《简爱》时一匹淘气的马[doge] http://t.cn/RUpEko6"	0
【苯宝宝表情包闯作大会，本宝宝已疯】最近超火的苯宝宝是不是唤起了你内心深处的化学之魂[鼓掌]？@果壳网http://t.cn/RUNuArE	0
【NAVER blog】为<10Asia>拍摄画报的#朴珍荣#,动图戳大(cr.logo)	0
今晚零点祝你们成为一个明媚的女子，不倾国 ，不倾城，只倾家荡产[得意地笑]	0
那些年我们手贱过的痛...卧槽，好疼！ http://t.cn/RUpuWlC	0
"#每日一词# 【fauxtograph】n. 照骗。faux是法语的""假""，读音['fəʊ]。faux+photograph合在一起就是假照片。"	0
以后谁再敢说你胖，[哼]就拿这些话压死他！	0
恭迎农历九月三十日药师佛圣诞。南无药师琉璃光如来。南无药师琉璃光如来。南无药师琉璃光如来。	0
铲屎的，你是不是有病[笑cry]http://t.cn/RyWCcTO	0
对你主动的女人一定是爱你的，对你主动的男人却不一定。	0
牙签是这样造成的，大开眼界了！[赞][赞][赞][赞]http://t.cn/RUpFv5K	0
外国一网友家金毛会帮着关门关抽屉，于是主人就把厨房各种门和抽屉全打开做了个实验，结果。。。[doge]http://t.cn/RypuBKK	0
不是每个人都愿意陪你经历所有。命里有时终须有，命里无时莫强求，让一切都顺其自然。	0
有些故事，除了回忆，谁也不会留；有些无奈，除了沉默，谁也不会说；有些东西，除了自己，谁也不会懂。	0
花花@华晨宇yu 黑色无袖T+烟熏妆+鬼魅微笑 整个人都酷爆了有木有！！！够异类、够撕裂、够有味......今晚无与伦比的大魔王，震撼全场[心][心]	0
美 国 老 兵 教你快要失传的溺水自救技巧。非 常有用的救 生技能，还有一定要教会你女朋友跟你妈 http://t.cn/RUJKiOK	0
我喜欢就这样看着你 看到你喜欢我为止。	0
献给所有和奶奶有着童年的孩子·····	0
《纸牌屋》下木总统。。。http://t.cn/RU0Bbvm	0
我操！！！！	0
Happy birthday to maggie@Maggiesum11 😘	0
此刻，发现宝贝全部失效的你。	0
网友说三年了，朋友从5个，变到7然后再变到9，心疼	0
九大超强技能，不仅炫酷而且实用，你不得不get！！！	0
这货叫American Pika, 美国鼠兔，有点蠢萌[喵喵]	0
周杰伦在美国街头。。。路人的反应似乎在说，“哎哟，还不错哦！”[笑cry]http://t.cn/RU0p1L8	0
有的人走了就再也没回来过，所以，等待和犹豫才是这个世界上最无情的杀手！	0
两个人恋爱最好状态，你们有过吗？	0
迪拜算什么！看看2015年的中国有哪些神奇的建筑吧！	0
#晚安#You can't wait forever. Do something and make it happen. 你不可能永远等下去。去做点儿什么，让一切成真。	0
别和往事过不去，因为它已经过去， 别和现实过不去，因为你还要过下去。	0
【Naver综合】10日，金秀贤结束海外日程通过金浦国际机场回国~	0
心理学博士张怡筠：不管这个人再有钱，长得再帅，只要他喜欢抱怨，你赶快谢谢他，祝他一辈子幸福，并再也别跟他联系了	0
这摩托车骑的，肯定是特技！ http://t.cn/RUS74rJ	0
你明明知道你需要放手却放不下，因为你还是在等待不可能的发生，这种感觉真的很难受。	0
以下15种猫咪的行为，背后真正的含义原来是这样！@fall_ark	0
感受一下爸爸在孩子即将出现危险时的神反映，都是亲爹啊！	0
据说晚上给我安排的是脱口秀，这简直让我昏倒，我可是一个内秀之人，我必须把很多话放在肚子里[哼][闭嘴]	0
Back Number演唱的朝五晚九》演唱的主题曲。前奏一响,我就想起了和尚送十元花的情景。甜酥了啊啊 http://t.cn/RUpiPeR	0
一只努力想钻到鱼缸里去的猫……	0
你.....你这个小贱猫.......阿汪我要是你就绝对不能忍！！	0
“猫和老鼠”里最最现实的一集。。。小时候没看懂。。。现在懂了，太有内涵了 http://t.cn/RUCZCGS	0
eos lip balm is the perfect base under a red lip. eos润唇膏是红唇的完美打底。	0
(〃▽〃)猫咪第一次见小豚鼠：诶，这是个啥啊......还挺萌的......摸摸头[心]http://t.cn/RUCtHKs	0
岁月是把杀猪刀，这是对长得漂亮的人说的，对那些长得丑的，岁月拿她们一点办法都没有。	0
缓解压力最好的办法~~~~ 简直太舒爽了！！！	0
我不想，我不想，不想上班，我只想睡觉拿工资吃大餐……	0
人为什么要努力？？？#智言趣语录#	0
13亿人，偏偏爱上你。转给你爱的人。。。[心][心] @ ....	0
妹子说的好有道理！这样的人肯定会得到幸福！get http://t.cn/RLv3eqn	0
希望自己是你，生命中的礼物[心]	0
找不到坚持下去的理由，那就找一个重新开始的理由，生活本来就这么简单。	0
学霸、学渣、学沫。	0
“余生太长，忘你太难，此情太短，相爱太难。”	0
“你住的城市下雨了，很想问你有没有带伞。可是我忍住了，因为我怕你说没带，而我又无能为力，就像是我爱你，却给不到你想要的陪伴。”	0
恋人间最好的状态是怎样的？看完哭出声。	0
全球最浪漫的事，来感受一下！ 简直美呆了	0
“还是先想着如何使自己变得更优秀吧，别整天奢望会遇见什么对的人，你还太年轻，就算遇见了也抓不住。”—— 你优秀了，自然有对的人与你并肩。	0
#同学，你购物车炸了#先别急着加入购物车了，想想你去年买回来的坑爹玩意儿吧[拜拜]	0
“就这么漂着睡着，睡醒了找不到你怎么办？”“没关系，我拉着你的手就没事了。”	0
喜欢一个人是犯贱的开始 死厚脸皮的找着别人聊天 死厚脸皮的问一句你怎么不理我了 死厚脸皮的叫人家早点睡觉早点回家 死厚脸皮的硬挤出幽默 可能人家收到短信的时候心里在想 他妈的这傻逼怎么这么烦啊	0
主页君，这是我趁我老公睡觉的时候帮他画的。	0
#张杰# 【视频】第七届无线音乐盛典，张杰演唱《最接近天堂的地方+他不懂+爱，不解释》扩散啦~~~[话筒]http://t.cn/8kfljFj	0
http://t.cn/8k5WWOm 《夏洛的网》12 大结局！感谢大家的坚持收听！[呵呵]另外还要感谢精心配图的朋友们！	0
你是不是总是会为了某人而不断地修改自己的底线？不停地为某人找借口，不停地想去原谅……可是，傻孩子，其实TA没那么喜欢你。	0
情人节老婆给买了一件颜色鲜艳的冲锋衣，结果第二天就屁颠屁颠的穿上了，结果上班的时候路过门卫处，保安喊道：“那个送快递的，过来登记”http://t.cn/zOEvnM0	0
香川真司个人集锦 德甲控球大师掌控冠军中场 http://t.cn/zOQ2mGE	0
舞台上的歌者，不经意的定格瞬间，唯美的画面，你感觉到了吗？[心]	0
【有这样一个地方】如果给你4M宽带，外卖、快递均能直达，还不用还房贷，每个月还可以开车去一趟超市，想隐居在这里的同学请举手！	0
就要到父亲节了，如果你有一个疼你爱你关心你的爸爸，你很爱他，请转发。。。 因为他是这个世界上唯一愿意为你付出一切的男人。。。[心]	0
#都市情缘#现在还没睡的夜猫出来聊会天啦[话筒][话筒]说不定能找到每天晚上陪你聊天的人哟~	0
#校园特讯#【华师图书馆暑假开放时间】@lau華 2012年暑期图书馆暑假开放时间一览表，暑假留校的同学可以看看哦[太开心]，祝大家暑假愉快~~[围观][兔子]	0
原来洗衣粉广告也可以这么唯美——SKIP《黑白篇》。http://t.cn/zW52qtd	0
今天北京的大雨又差点把车泡了。。。[泪][泪][泪][泪][泪] 吓死我了。。	0
如果你也有个经常熬夜的朋友，请好好珍惜他，因为也许不知道什么时候，他就死了。。。	0
如果没有信仰，就把旅行当做你的信仰，这一生，都走在朝圣的路上。	0
恭贺@郭培 老师「龙的故事」高级定制时装发布会完美落幕！奢华舞台雍容大气，饕餮盛宴美伦美奂！这就是属于我们「中国新娘」的精彩！[赞]	0
奥巴马周六在弗吉尼亚举行竞选活动，被大雨淋得狼狈不堪，居然没有人给他打伞。	0
“不打篮球的人永远也不明白篮球空心‘唰’网而过的声音有多迷人。” 大家晚安[可爱]	0
我宁愿因做自己而招人厌恶，也不愿为了迎合他人而伪装自己——科特·柯本	0
“问：小明住院了，朋友去看他，医生也在场。他们聊了一会，朋友就离开了，可医生也跟着朋友走了，为什么？” ~~~这是今年看到的最冷的冷笑话~~[雪]感觉冷的转~	0
18岁美国男生高山翻唱《我的歌声里》男生版，不一样的味道，一样的好听！！！ [赞] http://t.cn/zWaBFDr先转再看【喜欢#囧事#爱欢乐请关注我哦@囧事搜一搜[囧]】	0
They're so cute! 《复仇》（Revenge）三位主角 Emily VanCamp 和男友 Josh Bowman 以及 Gabriel Mann。7月21日西好莱坞。	0
#西蒙羽毛球学院#即日起，到8月5日，只要成为西蒙汽车微博粉丝，转发此微博为中国羽毛球队奥运军团加油，并@3位好友，就有机会获得礼品，我们将每天抽取一位幸运儿，第二天公布中奖名单。	0
有没有这样一个人酱紫抱着你入睡呢？晚安~~	0
你是不是经常在深夜像个傻子一样不知道自己为什么睡不着。	0
这是全世界文科生的榜样啊。！！我的世界观崩塌得一塌糊涂。。。。（by 人人爱重庆）	0
某人对你的恶毒，源于嫉妒，说明在某些方面你给他添了堵。	0
有时候，心里会突然冒出一种厌倦的情绪，觉得自己很累很累。只想放纵自己一回，希望能痛痛快快歇斯底里地疯一次。	0
有没有人和我一样，QQ上有很多这样的好友，从来没有聊过天，但也从来没想过把他们删掉，因为他们都默默地陪伴了我们很多年了。	0
夜越深，越想对某个人，说：我想你了，晚安。	0
#微讯#今天是她的生日！演唱的这首《月亮河》太动人了，风靡至今。在那个摇滚时代这首柔情慢歌绝对是个奇迹。希望她在天堂幸福快乐！点击：http://t.cn/zOHIXSG	0
和@大雾黄色预警 @小花请绕道 看完车展很累地往地铁里走,排队时瞥到四爷,瞬间满电了![心]我是个冷静的粉丝,嗯. 第一幅爷正在和地铁协管秩序的大妈交谈. 虽然挤一点,大家出行就坐地铁乘公交吧~~	0
从现在开始，不沉溺幻想，不庸人自扰，踏实工作，好好生活，做一个接近幸福的人。各位，晚安~（内容来自网络）	0
你现在的付出，都会是一种沉淀，它们会默默铺路，只为让你成为更好的人。	0
看了新闻感慨：大运会火炬，怎么跟烤土豆片儿似的，中间还有彩椒和洋葱 ~	0
[心] 女孩身上某个器官，爸爸碰两次，男朋友碰一次，老公一次都不能碰。大家猜猜是答案是什么~~	0
不要去在意所经历的事情是否值得，最重要的是自己是否愿意。晚安。[月亮]	0
【夜宴紫禁城】夜宴紫禁城——这是故宫最新最时尚的用途。只不过，这一时尚与普通人无关，夜宴的朱漆大门只向“拥有尊荣地位的高端人群”打开。 http://t.cn/hejQWN	0
我该怎么办，ML的时候，老婆要我叫她观世音菩萨！[汗]	0
#猫哥# 哎呀喂 ~ 在截 Taxi 吗 ? !	0
推荐≪华尔街日报≫今天出版的特别专题“人民币的崛起”。世界各地的记者从各个侧面对人民币在全球经济中的角色演变进行了深度分析与报道。http://t.cn/aoXXlY	0
