text	label
11亿！竞猜活动开始，猜双11小米天猫销售额，晚上11：45前截止。第一个最接近的朋友，我送两张下一场小米手机发布会的门票[微笑]	0
你在那里，我在这里，只是怀念，不再相见。	0
秋意浓，灵动静美总相宜。	0
宫崎骏电影的动态海报，简直不能再美了~	0
【naver综合】[<他人的取向>Jackson一大早就展现结实的腹肌]11日播出的JTBC新综艺#他人的取向#中,Jackson很早就起床去卫生间为外出做准备,此时他脱掉上衣,展现出结实的腹肌.	0
“爱是不会老的，它留着的是永恒的火焰与不灭的光辉，世界的存在，就以它为养料。”（BY左拉）晚安，各位。	0
妹子架子鼓玩的这么好，真是帅了我一脸！http://t.cn/RARSoa7	0
理衣柜的时候发现 很多衣服扔之可惜 穿之傻逼	0
#陪伴宝贝成长# 早餐在聪明的女人这里，从来不是问题[鼓掌] 鸡蛋+火腿+番茄三明治，1秒GET！长得萌的已经去拿鸡蛋了[馋嘴]	0
继续赶路，困的要垮棚啦…图片来自牛轰轰	0
原来阵雨是这样下的。。惊呆了！！！	0
最能燃起你「学习激情」的一句话。	0
在很多时候，往往就是因为你要的太少，别人才索性什么都不给你，结果你一无所有。所以，想要什么，都得靠自己努力，永远都是这样。	0
都知道冬天的呼伦贝尔草原很美，其实呼伦贝尔冬天也不错[偷乐]	0
一位首尔的大学教授总结出来的人生教训！	0
【看图·学好英语四六级的重要性.....[笑cry]】912亿和912billion.....好像有点明白阿里昨天美股为啥跌了[doge].....	0
国外有个主银用背带把家里的喵星人背出去，还带它去宠物店买零食，让喵星人自己挑零食。。。别人背孩子我單身狗背喵星人[喵喵] http://t.cn/RUWo1bJ .	0
#华晨宇史料不及# http://t.cn/RUOTfN0	0
啊啊啊啊，gakki为esprique拍的广告视频来了！我已经跪着舔屏幕了[得意地笑]老婆好美！！[得意地笑][得意地笑][得意地笑] http://t.cn/RUWZwOX	0
教你如何在衣服上绑一个美美哒蝴蝶结，超美超实用~	0
衡水中学的英语作业～ 刚开始猛地一看我以为是机打[拜拜]	0
情侣间那些机智又暖心的问答 [嘻嘻]	0
#GIF#哥们儿你这智商基本告别电动车了吧……[笑cry]	0
这逼装的，我都不知道如何说是好。。。 http://t.cn/RUMrdy0	0
每个人都在怕，怕自己给出去的是心，别人还回来的却是刀子。友情如此，爱情也如此。	0
有些路 走下去 会很苦很累 但是不走 会后悔	0
【NATE】舞台上看向粉丝的idol~	0
#跟麦麦说晚安# 双11买买买的感受...[拜拜]	0
“老乡，我帅来跟我说”史上最不要脸的唐僧，给这神配音笑死了！！！ http://t.cn/RUOIlAk	0
【全国最佳医院排名】精确到每个科的排名，细心的你请保存一份，以后自己或身边的亲友可能会用到！！！	0
你的床头有书柜吗？	0
山下智久	0
千万别让两个女生在一起，因为。。不多说了自己看图体会吧[拜拜][拜拜]	0
一分钟酸奶蛋糕，简单易学，吃货快get起来~	0
【北京市委副书记吕锡文(女)被查 系候补中委】北京市委副书记吕锡文涉嫌严重违纪，目前正接受组织调查。点击链接查看吕锡文简历：http://t.cn/RUOJCg1　	0
双十一到了，大家还缺蓝票吗？蓝眼睛银头发的那种……[害羞]	0
单身狗，汪汪汪！	0
小姑娘本来在生爸爸气，结果被鞋子发出的声音逗乐。。。。就这样自己high了起来。。http://t.cn/RU0JDiC	0
有些苦，可以挂在脸上让人知晓；有些痛，只能埋在心底独自承受。	0
学生党的日常，乃们来感受下！！！[拜拜]	0
当你真正看懂了《大话西游》，你就真的懂了爱情。那么，当你听懂了《一生所爱》，你就真的懂了什么是哀伤和无奈~ http://t.cn/RyNlKvg	0
那个口口声声对我说“你敢把狗带回家我就敢给你扔了”的父皇[挖鼻] @妖妖小精	0
好多水果的画法！留着教孩子~	0
《琅琊榜》众人的日常，真是绝了，莫名戳中笑点！！！[笑cry]	0
10种将照片处理清晰的方法！	0
这个小萝莉本来在生爸爸的气，结果....被自己的鞋给出卖了... http://t.cn/RU0JDiC	0
每当有人吹牛逼时.我差不多就是这个表情.	0
曾经，那些神奇的误解。。。。	0
#直播双十一#17小时28分，2015天猫双11全球狂欢节交易额超719亿，超过2014年全国社会消费品单日零售额！	0
生活就是这样，如此心痛，就算生动。时光可去，心地未老。#延参法师双11讲座#	0
【有奖转发】美老师有一个礼物，在#1117美图产品发布会#上送给谁好呢？[疑问]@叫兽易小星 @cucn201白客 @孔连顺 @子墨_布拉德皮蛋 @葛布	0
谁敢跟他们比无聊！	0
有时候真的努力后，你会发现自己要比想象的优秀很多。越努力，越幸运。	0
小婊砸，居然为了点小鱼干，卖弄起事业线。。。手段不错[喵喵]	0
东京都武藏野市吉祥寺南町1丁目的兔子咖啡店。请问您今天要来点兔子吗？[兔子]	0
培养九种心态，做生活的强者！	0
【亲们，国家邮政局局长帮你们催包裹去啦！】今天下午4点，天猫双11成交额达到683亿元之际，马云陪同国家邮政局局长马军胜来到申通和圆通的北京运转分拨中心，探班双11物流一线。	0
我假装无所谓，却发现你是真的不在乎。	0
从今天起，做一个简单而幸福的人。不沉溺幻想，不庸人自扰，不浪费时间，不沉迷过去，不畏惧将来。如此，安好。	0
明白自己是谁，适合做什么，目前该干什么，比盲目去努力更重要	0
生活本不苦 苦的是我们欲望过多 人心本无累 累的是放不下的太多	0
一位特别喜欢小熊猫的姑娘，跑到各处去拍它们，每一张都觉得好萌啊！✪ω✪	0
【NAVER blog】罕见的#GD#欧巴果照[doge]	0
四周练出腹肌人鱼线马甲线[耶]每天做一遍，一周效果显著。试试看！http://t.cn/RUWo4MG @全球健身中心	0
黑暗料理界又一新作，“奶酪煎肠饺”。做法简单：饺子皮上放半张奶酪片，撒匀胡椒，再放上一根香肠，包好封一端口，放在油锅中滚着煎熟，金黄色出盘……号称新型增肥利器，不胖不要钱[doge]	0
你喜欢的只是那个不喜欢你的她[微笑]	0
作为家中唯一代表，准备去参加大长腿的聚会了，好激动好紧张[可怜]#田亮全员加速中#	0
想被喵星人壁咚	0
【连进12球！中国队12-0横扫不丹】在刚结束的2018世界杯亚洲区预选赛中，国足在主场以12-0击败不丹。11月17日，中国队将对阵中国香港队，转发，让我们一起为中国队加油！@CCTV5	0
赖床是对假期最起码的尊重 ins：chicoto	0
你的人生永远不会辜负你的。那些转错的弯，那些走错的路，那些流下的泪水，那些滴下的汗水，那些留下的伤痕，全都让你成为独一无二的自己。#北京正能量#	0
尼玛，太贱了！没有一点防备的二连击，绝逼友尽了。。	0
超有范的《trouble maker》儿童版，那个尖叫不断的现场.....好火辣！ http://t.cn/RZLnHOB	0
爱猫的男人太加分。	0
这个冬天，最暖心的9句话，你想听哪句？[心]	0
你不用重现生命中的每一秒，每次欲求的细节，每个委曲求全的过程，那么多看电视、等公车、挖鼻屎的时间。那些不过是用来填补空白的。只有少数瞬间才有价值，才能构建和定义人生。 by 杰夫•戴尔	0
接下去几天的状态估计是这样的……	0
” 你若逢场作戏，我便将计就计；你若生死不弃，我便奉陪到底。“ -- 雷 博	0
【广场舞坛有了新的话事人！】骨骼清奇的少年接过了奶奶的掌门戒指，从此他是人民公园唯一的王子，骚动的节奏，魔鬼的步伐，他的征途是星辰大海。[哈哈]via@李铁根 http://t.cn/RU0RI9e	0
【FNC】李洪基Solo专辑<FM302>公开主打歌题目<后知后觉(INSENSIBLE)>.	0
简直太美好！这六张图我不能坚持看完了，一个更比一个虐啊！[拜拜]	0
我承认我在发脾气的时候最喜欢说很极端的话	0
【instiz】#GOT7# 在今天V app中剧透Repackage专辑预计于23日发行,这次的Repackage有GOT7成员们的参与.	0
#瓜皮# 因为刚吃完东西她又要叫叫所有前面2声特别好玩啊哈哈 http://t.cn/RUl41Hf	0
目前听过最好听的弹指版《My Heart Will Go On》，一把吉他就带我回到当初的感动，瞬间沦陷了！up主：Ache http://t.cn/RUb2qYd	0
生二胎哪是光钱这么简单的事，养起来心好累	0
#环球语录#什么时候，我们能面对面的看一眼，不再隐藏彼此，什么时候才肯明明白白的将这份真诚在我们有限的生命力交代的清清楚楚呢？——三毛《梦里花落知多少》	0
【一张图看懂中国所有茶叶】来涨涨姿势。	0
我现在，唯一拿的起放不下的是筷子，唯一陷进去出不来的是被窝。	0
双十一前。双十一后。	0
好神奇的鸡蛋剥离术。。。[吃惊]http://t.cn/RUWgqGf	0
【香辣虾】教程简单保证一学就会，先收了，以后想吃，自己动手捣腾起来~想学的，赶紧收 ~~	0
1999年马云创办阿里巴巴时，在家里为18罗汉做的演讲，两个小时后17个人反对，但是看看现在，真特么励志，棒！！！[心]http://t.cn/RUWTeu9	0
十一区一麻麻去看孩子运动会，现场萌翻...第二名的娃在终点前到底经历了什么[笑cry] http://t.cn/RUWROB1 .	0
看一次温暖一次，愿世界充满爱~ http://t.cn/RUMB933	0
《闺蜜之驾校》笑着看到哭[笑cry]http://t.cn/RyYWe7E	0
小仓鼠闻到主银的手有零食的香味，它居然用两只後脚站来起来追著主银。。。好像会走动的糯米糍啊。。。 (｡･ω･｡)ﾉ♡吃货为了吃也太拼了。http://t.cn/RLznlNJ	0
一只吸奶的小喵星人……这小花裙子，萌翻啦[可爱]	0
网上有小伙伴总结了一家三口销魂睡姿图……这就是我贪得无厌想要的幸福	0
【各种豆腐的做法】看豆腐百变美味 麻婆豆腐 客家酿豆腐 糖醋豆腐 鲫鱼豆腐汤~果断收藏更多美食技能 请关注我！	0
时间一天天过去，好像什么也没改变，但当你回头看，一切都变了。	0
情侣间的睡姿！[害羞]亲爱的， 我要和你睡遍所有的姿势！	0
杰哥，杰哥，我逮到一只鸟，这么的吧，我数一二三，我把盆拿来，你把手伸进去拿 [doge]友尽！！！http://t.cn/RUOrBR2	0
安妮·海瑟薇 33岁生日快乐！[蛋糕][心]	0
每当我遇到极度讨厌的人时，我的脑海里便会浮现出一句 “老天又派傻逼来考验你了”，然后一想到这我也就随之释然了 。 ——不开心了，看看这句话。	0
唱出一句能让你瞬间high起来的歌词___________。	0
不要后悔。不管做了什么选择，是不是正确的选择。不后悔。时间不可能倒流，每个人都要为每个人的过错承担责任。一个成熟的人要懂得为自己的行为负责，错过的就回不来了。	0
很酷的发明，谁告诉我哪里有卖的。	0
教吃货们几款小零食的自制方法，自己动手，丰衣足食~一起来新技能get！	0
"“姑娘，别再想着为了任何人改变自己了，什么变瘦变白变淑女改变小暴脾气小心眼，说白了都没用。尽管做最真实的自己，自然会有人来好好爱你。” ""请关 注我，这里总有一句是你想说的话“"	0
#生活经#【实用贴】多少心爱的衣服因为污渍弃置过？衣服除污渍大全转起！非常实用！	0
你现在知道了吗[doge]？http://t.cn/RU0AsM1	0
果真是红颜祸水，股事一出，必定笑尿！！ http://t.cn/RAjIqWy	0
新垣结衣笑颜合集，治愈萌，各种甜！	0
很火的一组图，看完笑哭了！！！	0
邓超版《踩踩踩》哈哈哈哈哈哈，超俪嗨！我才看了不下十遍！ http://t.cn/RyuhicO	0
"【xportsnews】[允儿为韩国高考生助威加油~]12日,允儿更新了ins照片,并写道""Good Luck.高考结束. 正在排练少时演唱会""~"	0
我要的不多，一个平平淡淡 陪我走到最后的爱人。几个疯疯癫癫 陪我二到永远的朋友。	0
2013年新假币…………速速转发你身边的朋友，让他们别上当了。。。@江宁公安在线	1
新的假人名币来了，100元的假币编号分别是：CE86，CH3，HB90，WJ1。50元的假币都是以FA开头，赶紧扩散吧	1
看國外新聞說：演員尼古拉斯凱奇（Nicolas Cage），滑雪身亡，1964-2013，年仅49岁。[吃惊][抓狂][思考]真的假的？！[泪][蜡烛] @上海派對SHClubbing	1
@高军: 军区副司令很牛逼，儿子在境外药迷性侵女士！@老沉	1
【警惕境外势力】两会将要召开，建议有关部门时刻保持警惕，防止境外势力腐化人民公仆和分裂祖国。	1
@蔡成平：中国人只知道日本死不認罪，又有誰知道南京大屠殺紀念館是日方再三提議、且主動出資、并負責設計修建的呢？	1
确实死了，[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛]	1
[蜡烛]尼古拉斯·凯奇（Nicolas Cage，1964年1月7日－2013年1月17日）2013年1月17日(北美时间)因滑雪意外丧生。新闻链接： http://t.cn/zjDmviG	1
【 #尼古拉斯•凯奇因滑雪意外事故死亡#】[蜡烛]   http://t.cn/zjDEOJA  @新浪娱乐	1
【郭美美申请低保，居然获准通过！】郭美美对记者说，她其实就是一个失业人员，并不是大家想象的那样。她还说：她已经向政府申请了低保，目前已经获批。	1
【郭美美申请低保，居然获准通过！】郭美美对记者说，她其实就是一个失业人员，并不是大家想象的那样。她还说：她已经向政府申请了低保，目前已经获批。更多爆料请关注@史官在线	1
【转自网易】首尔、台北、北京的公车数量分别是：47辆、20辆、70万辆。这不是腐败，这是腐朽！	1
哈哈哈~~我实在找不出任何语言了[哈哈][哈哈][哈哈]	1
【坑爹军犬】钟轩宇PK李天一，再次证明：手握重兵的将军比只会唱歌的将军厉害多了! @甘元春律师	1
【这个……】这个可以有吗？不知道如何理解？@袁裕来律师	1
【广州伪娘coser 遭黑人强暴，路过维吾尔族商贩拔刀相助】。。。这信息量。。。。	1
【帝都是怎么了？[震惊]】@米娜33：今儿北京毒气爆表，晚上10点我家水龙头放出来的水成这样儿了，一盆毒死你！奉劝大家这两天儿大家还是把自来水儿给戒了吧！！！！[围观]	1
[蜡烛][蜡烛][调查地沟油的记者李翔，死了] 身中10余刀，惨死。他为全国不能吃特供的十多亿人民的食品安全努力过。他付出了年轻的生命。请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！	1
最近出现新骗子，让单独带孩子的家长帮忙照相，当家长拿着相机拍照的时候就会出现眩晕。然后孩子就被抱走了。沈阳出现两起，深圳也有妈妈上当。各位爸爸和妈妈们注意下…… 顶起让更多人看到！（糗百网友）	1
【央视采访，为领导手腕打马赛克】网友爆料称：央视《焦点访谈》栏目播放关于共和国脊梁评选活动造假之事采访民政部门领导之时，将其手腕部门打上马赛克遮住。	1
【央视采访，为领导手腕打马赛克】网友爆料称：央视《焦点访谈》栏目播放关于共和国脊梁评选活动造假之事采访民政部门领导之时，将其手腕部门打上马赛克遮住。via:柏举散人	1
【在家自杀，利国利民】为降低伦敦地铁自杀率，伦敦市政府制作了一系列公益广告。给你跪了~~~（汉化： 纳兰性急） [转]	1
【紧急通知】新版假币又来了	1
司机！司机！司机！ 交通新规2013年7月1日施行： 小孩坐副驾，六分三百元！ 各种扣分伤不起啊[泪] [泪] [泪] 转给你有车的朋友 喜欢就关注 @风流段子	1
2013年北京市小客车摇号办法	1
这位先生，真是白岩松？	1
在德国，汽车、公司都无需年检。 问德国人：汽车不年检，坏了怎么办？ 答：自己修车。 问：德国政府为何不强制年检？ 德国人反问：谁给了政府这个权力？如果政府对年检感兴趣，说明这种事对它有好处。	1
【广州伪娘coser 遭黑人强暴，路过维吾尔族商贩拔刀相助】。。。这信息量。。。。[吃惊]	1
【广州伪娘coser 遭黑人强暴，路过维吾尔族商贩拔刀相助】。。。这信息量。。。。[汗]（转）	1
这新闻看得我彻底凌乱了，堪比大片啊！【广州伪娘coser 遭黑人强暴，路过维吾尔族商贩拔刀相助】。。。这信息量。。。。	1
年底了，是治安最差的时间！最近又有新骗术出现，而且手段恶劣！大家记住以外希望也多转发，也许你的一条转发就可以救你一个好朋友的财产和性命的安全[爱心传递]	1
【紧急通知】新版假币又来了![吃惊]千万不要上当了，果断转给身边的朋友吧~【S】	1
第六套人民币增加1000，500，200面值，材质为塑料材质，类似于澳元，PS：面值越来越大，版面越来越差！	1
我只是一个烤羊肉串的。	1
【紧急通知】新版假币又来了!千万不要上当了，果断转给身边的朋友吧~ By曼布网	1
[话筒]【紧急通知】新版假币又来了!千万不要上当了，果断转给身边的朋友吧~ By曼布网	1
【紧急通知】新版假币又来了!千万不要上当了，果断转给身边的朋友吧~☑一个南京人必须关注的微博，推荐关注@南京头条	1
【 调查地沟油的记者李翔，死了 】 身中10余刀，惨死。他为全国不能吃特供的十多亿草泥马的食品安全努力过。他付出了年轻的生命。请动一下鼠标，转发，表达一下谢意！	1
#社区突发#【这两天别呼吸，自来水也戒了吧！！！！】今晚10点：@米娜33：今儿北京毒气爆表，我家水龙头放出来的水成这样儿了，一盆毒死你！#我家水龙头会喷鹤顶红#	1
今日爆炸性新闻！！！@京华时报：@头条新闻：“赵本山涉黑转巨资被扣留”！ 想不到！有点意外！有点惊讶！有点不敢相信！[吃惊]	1
[话筒] 你很可能不知道[围观] 加油员的这个小动作了。。。[心] 有车的朋友要注意了啊！！！[汗]（转）	1
【紧急通知】新版假 币又来了！千万不要上当了 ~via广州乐分享	1
转[爱心]帮忙转一下，一名北京三中的学生，叫谢露，13岁，消失几天了，他爸爸的号码是18611098634，或者18210183168，爱心接力，我的好友们都帮她忙转下，必有好报 ！！[爱心]	1
有需北京户口的青年请速洗干净到湖北大厦报名咨询！著名女士也可报名！	1
坐鸟10年火车，五元的盒饭见所未见，闻所未闻，如今则个竟在央视上出现鸟。五元的盒饭啊，列车长还说，吃不饱还可以加饭。套用郑渊洁的话说：童话都不敢这么写。	1
农民工小秦取款7600元已被银行证实，而17600系其撒谎。另：网友试验过，176张100元钞票难以放入牛仔裤口袋，即使放入，也无法坐下骑电瓶车。 我在:http://t.cn/zY5JWZp	1
⚠转发: 帮忙转一下，一名北京三中的学生，叫谢露，13岁，消失几天了，他爸爸的号码是18611098634，或者18210183168，爱心接力，好友们都帮她忙转下，必有好报 。转发	1
求真相！【公务猿】功夫真好！胆子真大！脸皮真厚！据说是某某厅长助理跟女部下偷欢时，被女方爱人堵个正着，情急之下，竟然从8楼窗户爬出，裸体逃跑。http://t.cn/zYby1mh	1
曾经震惊一时的猪人！！！据说现在还活着。。。 http://t.cn/zYGzGRK    [威武]发生在世界各地的震惊事件！颠覆你的三观！！欢迎关注！！@只为震惊你	1
这人啊，一旦有了名气..	1
你很可能不知道加油员的这个小动作了，有车的朋友要注意啦~	1
铁道部能否出台一项龟腚管理下列车卧铺乘客的穿着啊？此俄女完全无视旁人。一万头卧槽泥马从我胸中呼啸而过啊！[吃惊]	1
帮忙转一下，一名北京三中的学生，叫谢露，13岁，消失几天了，他爸爸的号码是13207866970，爱心接力，我的好友们都帮她忙转下，必要有好报 ！！！	1
感动中国！！！	1
新版微博个人主页过两天就上线了！包括访客到访和被转发评论次数等新功能。参考图如下，来自：@AlvinShing	1
二月十八号下午 酒泉中学一名同学不满学校 自购炸药炸毁学校一栋教学楼。此事已被中央高度重视。这么多年来 炸学校的心愿终于被达成了！！	1
【调查地沟油的记者李翔惨死」身中10余刀，惨死。他为全国不能吃特供的十多亿人民的食品安全努力过。他付出了年轻的生命。请动一下鼠标，转发，怀念这位英雄！	1
也许小小常识会捡回一条命！	1
[怒]@奇闻趣事365 【调查地沟油的记者李翔，死了】 身中10余刀，惨死。他为全国不能吃特供的十多亿人民的食品安全努力过。他付出了年轻的生命。请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！	1
喜羊羊被法国禁播了，理由是影响儿童智力发育	1
cctv应该向上海和上海人道歉！这不是“上海耻辱日”，而是安徽耻辱日！	1
演唱《党啊！亲爱的妈妈》的殷秀梅女士和蒋大为先生，都是美利坚合众国公民，美国国籍，他们两个还是现役中国大陆军人。我只能说，这他妈的太搞笑了。。	1
【五天享用一名幼女的市委书记，难道是真的？】这个帖子几天没有和谐，请新浪小秘书核实，但愿是假的，偶的想象力不够用。	1
#北京说事#坐鸟10年火车，五元的盒饭见所未见，闻所未闻，如今则个竟在央视上出现鸟。五元的盒饭啊，列车长还说，吃不饱还可以加饭。套用@郑渊洁 的话说：童话都不敢这么写。（两位大厨实在看不下去了~~）	1
请大家协助缉拿通缉犯！快转！[威武]	1
路边社消息：新高一的以后考全国卷了而且不分文理共9科，新高二的会考加大难度和监考力度，成绩计入高考总分，新高三的体育成绩计入高考总分。[蜡烛]	1
【广东经典名菜：三叫】刚出生的老鼠仔，直接生吃！[衰] 当筷子夹起来的时候老鼠仔会叫一声；沾酒的时候会再叫一声；送进嘴里的时候会再惨叫一声！ 美食神马的有时候真是难理解啊！！[生病]	1
【广东经典名菜：三叫】刚出生的老鼠仔，直接生吃！[挖鼻屎]当筷子夹起来的时候老鼠仔会叫一声；沾酒的时候会再叫一声；送进嘴里的时候会再惨叫一声！ 美食神马的有时候真是难理解啊！！[生病]	1
网传这是新浪微博中午抽风的原因。。。。[生病]	1
据说这是今天中午新浪微博上不去的原因……	1
【中午新浪员工因下载爱情动作片 导致微博挂掉】大公司下载速度就是牛逼！！！	1
【中午刷不开新浪微博，原来是这样。。】人家45分钟下了42G，果然是大公司	1
帮忙转一下，一名北京三中的学生，叫谢露，13岁，消失几天了，他爸爸的号码是186-1109-8634，或者182-1018-3168，爱心接力，我的好友们都帮她忙转下，必有好报 ！！！	1
【年关提醒：新版假币又来了！】千万不要上当了~[话筒][话筒][话筒]（转发周知）	1
河南漯河房管局副局长枪顶记者头问“要不要一枪打死你”？ 局长说，下次再敢来采访一枪打死你	1
重庆市人民政府新闻办公室发布公告称：肖烨等人采取色情勾引、秘拍不雅视频等手段,敲诈数名党政干部和国有企业负责人,肖烨等人已被批准逮捕。官员被免职。重庆，您想转移话题？@老榕 @谓贤 @元芳视角	1
2月26日 早上八点二十六分，李天一已经获得取保后审，现正回家中。	1
河南漯河房管局副局长枪顶记者头问“要不要一枪打死你”？ 局长说，下次再敢来采访一枪打死你。哎，在中国做记者。。。	1
她，没有编制，没有财政拨款，没有固定办公场所，靠一人之力，扛反腐重任，已拿下11位厅级贪官，还有近20位即将归案，战斗力远超地市级检察院。——记年度“全国反腐创先争优先进个人”赵红霞同志。	1
赵红霞，你不要编制，不靠拨款，没有两规措施，没有组织后援，靠一人之力，凭一张床，扛反腐重任，已拿下11位厅级贪官，还有20位高官已锁定目标，你让纪委、反贪局的同志情何以堪?	1
你们都错了，字幕打错了，配音也配错了，不是5块钱的盒饭，是5块钱的饭盒。	1
你很可能不知道加油员的这个小动作了，有车的朋友要注意了啊！！！（by谈笑古今-） @袁裕来律师 @左小祖咒 @老徐时评 @徐昕	1
真相了	1
在叙利亚战火弥漫血肉横飞的时候，该国一名女子打出来的一幅标语让中国人震惊：“中国：你们的道德比你们的产品还垃圾。” http://t.cn/zjHZYN3	1
调查地沟油的记者，李翔，死了，身中10余刀，惨死。他为全国不能吃特供的十多亿人民的食品安全努力过。他付出了年轻的生命。请动一下鼠标，转发，表达一下谢意@王克勤 @王跃文 @薛蛮子	1
查地沟油的记者李翔，死了, 身中10余刀，惨死。他为全国不能吃特供的十多亿人民的食品安全努力过。他付出了年轻的生命。请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！[蜡烛]	1
#早安#【第11版新华字典让我们高中都白学了】地壳qiao改为地壳ke，阿e房pang宫改为阿a房fang宫，心宽体胖pan改为心宽体胖pang……[衰]	1
来自湖南的代表最关心妇女：开完大会开小会，时刻专门为妇女来工作！本报共有人民代表为人民全心全意为妇女服务39张，详细内幕容本报一一公布。另外，还有46张，已和@司马南 联系好！十天之内全部公布。	1
杨澜原话：虽然我入了美国籍，但我出身于中国，所以从原产地角度而言，我不出席美国两会而出席中国的两会是“天经地义”。不知道她的奥巴马总统怎么看？	1
【第11版新华字典让我们高中都白学了】地壳qiao改为地壳ke，阿e房pang宫改为阿a房fang宫，心宽体胖pan改为心宽体胖pang… [衰]	1
